# Program:featureCounts v2.0.6; Command:"featureCounts" "--extraAttributes" "Name" "-t" "gene" "-g" "ID" "-F" "GTF" "-T" "16" "-a" "reference.gff" "-o" "countsSRR10379723.txt" "SRR10379723_trimmed.bam" 
Geneid	Chr	Start	End	Strand	Length	Name	SRR10379723_trimmed.bam
gene-SAOUHSC_01013	CP000253.1	982552	984741	+	2190	SAOUHSC_01013	3022
gene-SAOUHSC_01014	CP000253.1	984720	986204	+	1485	SAOUHSC_01014	3351
gene-SAOUHSC_01015	CP000253.1	986197	987225	+	1029	SAOUHSC_01015	3009
gene-SAOUHSC_01016	CP000253.1	987228	987794	+	567	SAOUHSC_01016	1975
gene-SAOUHSC_01017	CP000253.1	987809	989287	+	1479	SAOUHSC_01017	5564
gene-SAOUHSC_01018	CP000253.1	989309	990556	+	1248	SAOUHSC_01018	8295
gene-SAOUHSC_01019	CP000253.1	990821	991627	-	807	SAOUHSC_01019	486
gene-SAOUHSC_01021	CP000253.1	991620	993020	-	1401	SAOUHSC_01021	1127
gene-SAOUHSC_01022	CP000253.1	993035	993610	-	576	SAOUHSC_01022	306
gene-SAOUHSC_01023	CP000253.1	993974	994093	+	120	SAOUHSC_01023	36
gene-SAOUHSC_01024	CP000253.1	994194	994328	-	135	SAOUHSC_01024	152
gene-SAOUHSC_01025	CP000253.1	994480	995775	+	1296	SAOUHSC_01025	2741
gene-SAOUHSC_01026	CP000253.1	996200	997372	+	1173	SAOUHSC_01026	199
gene-SAOUHSC_01027	CP000253.1	997426	997968	+	543	SAOUHSC_01027	986
gene-SAOUHSC_01028	CP000253.1	998122	998388	+	267	SAOUHSC_01028	1438
gene-SAOUHSC_01029	CP000253.1	998391	1000109	+	1719	SAOUHSC_01029	10999
gene-SAOUHSC_01030	CP000253.1	1000346	1000579	-	234	SAOUHSC_01030	75
gene-SAOUHSC_01031	CP000253.1	1000777	1002138	+	1362	SAOUHSC_01031	1300
gene-SAOUHSC_01032	CP000253.1	1002135	1003154	+	1020	SAOUHSC_01032	1044
gene-SAOUHSC_01034	CP000253.1	1003287	1003949	+	663	SAOUHSC_01034	802
gene-SAOUHSC_A00992	CP000253.1	1003967	1004122	+	156	SAOUHSC_A00992	189
gene-SAOUHSC_01035	CP000253.1	1004298	1005995	-	1698	SAOUHSC_01035	2900
gene-SAOUHSC_01036	CP000253.1	1005995	1006213	-	219	SAOUHSC_01036	250
gene-SAOUHSC_01037	CP000253.1	1006242	1006364	-	123	SAOUHSC_01037	20
gene-SAOUHSC_01038	CP000253.1	1006694	1007245	-	552	SAOUHSC_01038	340
gene-SAOUHSC_01039	CP000253.1	1007610	1008236	+	627	SAOUHSC_01039	452
gene-SAOUHSC_01040	CP000253.1	1008407	1009519	+	1113	SAOUHSC_01040	5230
gene-SAOUHSC_01041	CP000253.1	1009523	1010500	+	978	SAOUHSC_01041	3865
gene-SAOUHSC_01042	CP000253.1	1010591	1011883	+	1293	SAOUHSC_01042	8066
gene-SAOUHSC_01043	CP000253.1	1011887	1013293	+	1407	SAOUHSC_01043	10493
gene-SAOUHSC_01044	CP000253.1	1013461	1013736	+	276	SAOUHSC_01044	116
gene-SAOUHSC_01045	CP000253.1	1013880	1014419	+	540	SAOUHSC_01045	280
gene-SAOUHSC_01046	CP000253.1	1014432	1015526	+	1095	SAOUHSC_01046	475
gene-SAOUHSC_01047	CP000253.1	1015519	1016316	+	798	SAOUHSC_01047	238
gene-SAOUHSC_01048	CP000253.1	1016322	1017131	+	810	SAOUHSC_01048	499
gene-SAOUHSC_01049	CP000253.1	1017131	1018204	+	1074	SAOUHSC_01049	1188
gene-SAOUHSC_01050	CP000253.1	1018278	1019297	+	1020	SAOUHSC_01050	6202
gene-SAOUHSC_01051	CP000253.1	1019580	1019999	+	420	SAOUHSC_01051	122
gene-SAOUHSC_01053	CP000253.1	1020081	1021433	-	1353	SAOUHSC_01053	252
gene-SAOUHSC_01054	CP000253.1	1021617	1022231	-	615	SAOUHSC_01054	120
gene-SAOUHSC_01055	CP000253.1	1022388	1023215	+	828	SAOUHSC_01055	2617
gene-SAOUHSC_01057	CP000253.1	1023313	1023600	+	288	SAOUHSC_01057	333
gene-SAOUHSC_01058	CP000253.1	1023662	1025509	+	1848	SAOUHSC_01058	3656
gene-SAOUHSC_01060	CP000253.1	1025649	1025816	-	168	SAOUHSC_01060	125
gene-SAOUHSC_01061	CP000253.1	1025818	1026300	-	483	SAOUHSC_01061	315
gene-SAOUHSC_01062	CP000253.1	1026441	1026716	+	276	SAOUHSC_01062	394
gene-SAOUHSC_01063	CP000253.1	1027030	1028256	+	1227	SAOUHSC_01063	675
gene-SAOUHSC_01064	CP000253.1	1028810	1032262	+	3453	SAOUHSC_01064	2442
gene-SAOUHSC_01065	CP000253.1	1032402	1033472	-	1071	SAOUHSC_01065	732
gene-SAOUHSC_01066	CP000253.1	1033753	1034664	+	912	SAOUHSC_01066	534
gene-SAOUHSC_01067	CP000253.1	1034689	1035150	+	462	SAOUHSC_01067	431
gene-SAOUHSC_01068	CP000253.1	1035362	1035565	+	204	SAOUHSC_01068	22
gene-SAOUHSC_01069	CP000253.1	1035693	1036514	+	822	SAOUHSC_01069	450
gene-SAOUHSC_01070	CP000253.1	1036530	1036964	+	435	SAOUHSC_01070	228
gene-SAOUHSC_01071	CP000253.1	1037027	1037953	-	927	SAOUHSC_01071	187
gene-SAOUHSC_01072	CP000253.1	1038192	1038446	+	255	SAOUHSC_01072	66
gene-SAOUHSC_01073	CP000253.1	1038449	1038838	-	390	SAOUHSC_01073	84
gene-SAOUHSC_01074	CP000253.1	1038980	1039450	+	471	SAOUHSC_01074	177
gene-SAOUHSC_01075	CP000253.1	1039452	1039934	+	483	SAOUHSC_01075	418
gene-SAOUHSC_01076	CP000253.1	1039996	1041135	-	1140	SAOUHSC_01076	143
gene-SAOUHSC_01077	CP000253.1	1041262	1041819	+	558	SAOUHSC_01077	6958
gene-SAOUHSC_A01041	CP000253.1	1041731	1041955	-	225	SAOUHSC_A01041	399
gene-SAOUHSC_01078	CP000253.1	1041899	1042030	+	132	SAOUHSC_01078	468
gene-SAOUHSC_01079	CP000253.1	1042227	1044164	-	1938	SAOUHSC_01079	286
gene-SAOUHSC_01081	CP000253.1	1044368	1045420	-	1053	SAOUHSC_01081	121
gene-SAOUHSC_01082	CP000253.1	1045629	1046312	+	684	SAOUHSC_01082	42
gene-SAOUHSC_01084	CP000253.1	1046312	1047388	+	1077	SAOUHSC_01084	64
gene-SAOUHSC_01085	CP000253.1	1047415	1048263	+	849	SAOUHSC_01085	47
gene-SAOUHSC_01086	CP000253.1	1048276	1049052	+	777	SAOUHSC_01086	20
gene-SAOUHSC_01087	CP000253.1	1048947	1049240	+	294	SAOUHSC_01087	14
gene-SAOUHSC_01088	CP000253.1	1049302	1050036	+	735	SAOUHSC_01088	20
gene-SAOUHSC_01089	CP000253.1	1050055	1050378	+	324	SAOUHSC_01089	22
gene-SAOUHSC_01090	CP000253.1	1050415	1050522	+	108	SAOUHSC_01090	0
gene-SAOUHSC_01091	CP000253.1	1050762	1051502	+	741	SAOUHSC_01091	355
gene-SAOUHSC_01092	CP000253.1	1051883	1052941	+	1059	SAOUHSC_01092	152
gene-SAOUHSC_01093	CP000253.1	1052941	1055343	+	2403	SAOUHSC_01093	722
gene-SAOUHSC_01095	CP000253.1	1055514	1056452	-	939	SAOUHSC_01095	97
gene-SAOUHSC_01096	CP000253.1	1056822	1057082	+	261	SAOUHSC_01096	222
gene-SAOUHSC_01097	CP000253.1	1057090	1057611	+	522	SAOUHSC_01097	358
gene-SAOUHSC_01098	CP000253.1	1057684	1059396	+	1713	SAOUHSC_01098	692
gene-SAOUHSC_01099	CP000253.1	1059406	1061754	+	2349	SAOUHSC_01099	1339
gene-SAOUHSC_01100	CP000253.1	1061927	1062241	+	315	SAOUHSC_01100	849
gene-SAOUHSC_01101	CP000253.1	1062304	1062399	-	96	SAOUHSC_01101	21
gene-SAOUHSC_01102	CP000253.1	1062634	1064346	+	1713	SAOUHSC_01102	643
gene-SAOUHSC_01103	CP000253.1	1064670	1065284	+	615	SAOUHSC_01103	1180
gene-SAOUHSC_01104	CP000253.1	1065336	1067102	+	1767	SAOUHSC_01104	7486
gene-SAOUHSC_01105	CP000253.1	1067102	1067917	+	816	SAOUHSC_01105	5538
gene-SAOUHSC_01106	CP000253.1	1068153	1068953	+	801	SAOUHSC_01106	580
gene-SAOUHSC_01107	CP000253.1	1068965	1069552	+	588	SAOUHSC_01107	346
gene-SAOUHSC_01108	CP000253.1	1069545	1070048	+	504	SAOUHSC_01108	398
gene-SAOUHSC_01109	CP000253.1	1070176	1070343	+	168	SAOUHSC_01109	0
gene-SAOUHSC_01110	CP000253.1	1070537	1070866	+	330	SAOUHSC_01110	1641
gene-SAOUHSC_01111	CP000253.1	1071183	1071275	-	93	SAOUHSC_01111	1
gene-SAOUHSC_01112	CP000253.1	1071235	1071636	-	402	SAOUHSC_01112	223
gene-SAOUHSC_01113	CP000253.1	1072308	1072814	+	507	SAOUHSC_01113	257
gene-SAOUHSC_01114	CP000253.1	1073073	1073570	+	498	SAOUHSC_01114	921
gene-SAOUHSC_01115	CP000253.1	1073724	1074074	+	351	SAOUHSC_01115	602
gene-SAOUHSC_01118	CP000253.1	1074500	1074745	+	246	SAOUHSC_01118	81
gene-SAOUHSC_A01079	CP000253.1	1074797	1074952	+	156	SAOUHSC_A01079	9
gene-SAOUHSC_01119	CP000253.1	1074896	1075081	-	186	SAOUHSC_01119	38
gene-SAOUHSC_A01081	CP000253.1	1075291	1075509	-	219	SAOUHSC_A01081	19
gene-SAOUHSC_01120	CP000253.1	1075703	1075936	-	234	SAOUHSC_01120	148
gene-SAOUHSC_01121	CP000253.1	1076413	1077372	-	960	SAOUHSC_01121	85829
gene-SAOUHSC_01122	CP000253.1	1078045	1078191	+	147	SAOUHSC_01122	2
gene-SAOUHSC_01123	CP000253.1	1078148	1078372	+	225	SAOUHSC_01123	377
gene-SAOUHSC_01124	CP000253.1	1078816	1079532	-	717	SAOUHSC_01124	221
gene-SAOUHSC_01125	CP000253.1	1079640	1080365	-	726	SAOUHSC_01125	129
gene-SAOUHSC_01127	CP000253.1	1080460	1081185	-	726	SAOUHSC_01127	156
gene-SAOUHSC_01128	CP000253.1	1081623	1082624	+	1002	SAOUHSC_01128	146
gene-SAOUHSC_01129	CP000253.1	1082647	1083579	+	933	SAOUHSC_01129	316
gene-SAOUHSC_01130	CP000253.1	1083817	1085307	+	1491	SAOUHSC_01130	684
gene-SAOUHSC_01131	CP000253.1	1085615	1085842	+	228	SAOUHSC_01131	126
gene-SAOUHSC_01133	CP000253.1	1086147	1087094	-	948	SAOUHSC_01133	127
gene-SAOUHSC_01134	CP000253.1	1087343	1087531	+	189	SAOUHSC_01134	14
gene-SAOUHSC_T0006	CP000253.1	1088006	1088079	-	74	SAOUHSC_T0006	22
gene-SAOUHSC_01135	CP000253.1	1088443	1088577	+	135	SAOUHSC_01135	5161
gene-SAOUHSC_01136	CP000253.1	1088634	1088768	+	135	SAOUHSC_01136	8817
gene-SAOUHSC_01137	CP000253.1	1088892	1089587	+	696	SAOUHSC_01137	515
gene-SAOUHSC_01138	CP000253.1	1089696	1090136	-	441	SAOUHSC_01138	1115
gene-SAOUHSC_01139	CP000253.1	1090331	1090558	+	228	SAOUHSC_01139	329
gene-SAOUHSC_01140	CP000253.1	1090500	1090661	-	162	SAOUHSC_01140	268
gene-SAOUHSC_01141	CP000253.1	1090750	1091952	+	1203	SAOUHSC_01141	4374
gene-SAOUHSC_01142	CP000253.1	1092096	1092527	+	432	SAOUHSC_01142	1158
gene-SAOUHSC_01143	CP000253.1	1092564	1093478	+	915	SAOUHSC_01143	1419
gene-SAOUHSC_01144	CP000253.1	1093492	1093893	+	402	SAOUHSC_01144	599
gene-SAOUHSC_01145	CP000253.1	1093874	1096108	+	2235	SAOUHSC_01145	2111
gene-SAOUHSC_01146	CP000253.1	1096400	1097365	+	966	SAOUHSC_01146	248
gene-SAOUHSC_01147	CP000253.1	1097367	1098716	+	1350	SAOUHSC_01147	593
gene-SAOUHSC_01148	CP000253.1	1098732	1100051	+	1320	SAOUHSC_01148	1048
gene-SAOUHSC_01149	CP000253.1	1100157	1101569	+	1413	SAOUHSC_01149	3254
gene-SAOUHSC_01150	CP000253.1	1101602	1102774	+	1173	SAOUHSC_01150	5913
gene-SAOUHSC_01152	CP000253.1	1103160	1103825	+	666	SAOUHSC_01152	313
gene-SAOUHSC_01153	CP000253.1	1103849	1104517	+	669	SAOUHSC_01153	2760
gene-SAOUHSC_01154	CP000253.1	1104514	1105077	+	564	SAOUHSC_01154	3638
gene-SAOUHSC_01155	CP000253.1	1105089	1105379	+	291	SAOUHSC_01155	1369
gene-SAOUHSC_01156	CP000253.1	1105462	1106268	+	807	SAOUHSC_01156	1286
gene-SAOUHSC_01158	CP000253.1	1106292	1106909	+	618	SAOUHSC_01158	4718
gene-SAOUHSC_01159	CP000253.1	1107130	1109883	+	2754	SAOUHSC_01159	656
gene-SAOUHSC_01160	CP000253.1	1110173	1110970	+	798	SAOUHSC_01160	176
gene-SAOUHSC_01161	CP000253.1	1111031	1111240	-	210	SAOUHSC_01161	40
gene-SAOUHSC_01162	CP000253.1	1111794	1112285	+	492	SAOUHSC_01162	308
gene-SAOUHSC_01163	CP000253.1	1112285	1113202	+	918	SAOUHSC_01163	1695
gene-SAOUHSC_01164	CP000253.1	1113602	1114129	+	528	SAOUHSC_01164	275
gene-SAOUHSC_01165	CP000253.1	1114347	1115654	+	1308	SAOUHSC_01165	208
gene-SAOUHSC_01166	CP000253.1	1115682	1116563	+	882	SAOUHSC_01166	187
gene-SAOUHSC_01168	CP000253.1	1116581	1117855	+	1275	SAOUHSC_01168	391
gene-SAOUHSC_01169	CP000253.1	1117857	1118957	+	1101	SAOUHSC_01169	300
gene-SAOUHSC_01170	CP000253.1	1118950	1122123	+	3174	SAOUHSC_01170	1229
gene-SAOUHSC_01171	CP000253.1	1122233	1122925	+	693	SAOUHSC_01171	321
gene-SAOUHSC_01172	CP000253.1	1122925	1123536	+	612	SAOUHSC_01172	332
gene-SAOUHSC_01173	CP000253.1	1123566	1123778	+	213	SAOUHSC_01173	291
gene-SAOUHSC_01174	CP000253.1	1124215	1124616	+	402	SAOUHSC_01174	430
gene-SAOUHSC_01175	CP000253.1	1124879	1126576	-	1698	SAOUHSC_01175	1401
gene-SAOUHSC_01176	CP000253.1	1126851	1127474	+	624	SAOUHSC_01176	1001
gene-SAOUHSC_01177	CP000253.1	1127474	1127692	+	219	SAOUHSC_01177	419
gene-SAOUHSC_01178	CP000253.1	1127908	1129107	+	1200	SAOUHSC_01178	444
gene-SAOUHSC_01179	CP000253.1	1129107	1131515	+	2409	SAOUHSC_01179	1021
gene-SAOUHSC_01180	CP000253.1	1132021	1132974	+	954	SAOUHSC_01180	181
gene-SAOUHSC_01181	CP000253.1	1133137	1133415	-	279	SAOUHSC_01181	665
gene-SAOUHSC_01182	CP000253.1	1133639	1134127	+	489	SAOUHSC_01182	419
gene-SAOUHSC_01183	CP000253.1	1134120	1135055	+	936	SAOUHSC_01183	1209
gene-SAOUHSC_01184	CP000253.1	1135052	1136359	+	1308	SAOUHSC_01184	1445
gene-SAOUHSC_01185	CP000253.1	1136362	1137456	+	1095	SAOUHSC_01185	1514
gene-SAOUHSC_01186	CP000253.1	1137463	1138206	+	744	SAOUHSC_01186	858
gene-SAOUHSC_01187	CP000253.1	1138203	1140197	+	1995	SAOUHSC_01187	5418
gene-SAOUHSC_01188	CP000253.1	1140443	1141300	+	858	SAOUHSC_01188	389
gene-SAOUHSC_01189	CP000253.1	1141301	1141945	+	645	SAOUHSC_01189	455
gene-SAOUHSC_01190	CP000253.1	1141952	1142593	+	642	SAOUHSC_01190	645
gene-SAOUHSC_01191	CP000253.1	1142974	1143162	-	189	SAOUHSC_01191	8797
gene-SAOUHSC_01192	CP000253.1	1143605	1143979	+	375	SAOUHSC_01192	810
gene-SAOUHSC_01193	CP000253.1	1143994	1145640	+	1647	SAOUHSC_01193	3044
gene-SAOUHSC_01194	CP000253.1	1145830	1147890	+	2061	SAOUHSC_01194	512
gene-SAOUHSC_01196	CP000253.1	1148093	1148665	+	573	SAOUHSC_01196	348
gene-SAOUHSC_01197	CP000253.1	1148670	1149656	+	987	SAOUHSC_01197	698
gene-SAOUHSC_01198	CP000253.1	1149649	1150575	+	927	SAOUHSC_01198	741
gene-SAOUHSC_01199	CP000253.1	1150568	1151302	+	735	SAOUHSC_01199	750
gene-SAOUHSC_01200	CP000253.1	1151425	1151523	-	99	SAOUHSC_01200	94
gene-SAOUHSC_01201	CP000253.1	1151545	1151778	+	234	SAOUHSC_01201	665
gene-SAOUHSC_01203	CP000253.1	1151894	1152625	+	732	SAOUHSC_01203	102
gene-SAOUHSC_01204	CP000253.1	1152772	1156338	+	3567	SAOUHSC_01204	712
gene-SAOUHSC_01205	CP000253.1	1156338	1157588	+	1251	SAOUHSC_01205	437
gene-SAOUHSC_01206	CP000253.1	1157575	1157907	+	333	SAOUHSC_01206	164
gene-SAOUHSC_01207	CP000253.1	1157933	1159300	+	1368	SAOUHSC_01207	1654
gene-SAOUHSC_01208	CP000253.1	1159735	1160010	+	276	SAOUHSC_01208	1878
gene-SAOUHSC_01209	CP000253.1	1160198	1160701	+	504	SAOUHSC_01209	385
gene-SAOUHSC_01210	CP000253.1	1160701	1161438	+	738	SAOUHSC_01210	981
gene-SAOUHSC_01211	CP000253.1	1161541	1161891	+	351	SAOUHSC_01211	18136
gene-SAOUHSC_01212	CP000253.1	1162045	1162206	+	162	SAOUHSC_01212	11
gene-SAOUHSC_01213	CP000253.1	1162135	1164741	-	2607	SAOUHSC_01213	509
gene-SAOUHSC_01214	CP000253.1	1165142	1166026	+	885	SAOUHSC_01214	299
gene-SAOUHSC_01215	CP000253.1	1166010	1166777	+	768	SAOUHSC_01215	517
gene-SAOUHSC_01216	CP000253.1	1166886	1168052	+	1167	SAOUHSC_01216	5196
gene-SAOUHSC_01218	CP000253.1	1168074	1168982	+	909	SAOUHSC_01218	6332
gene-SAOUHSC_01219	CP000253.1	1169209	1170327	+	1119	SAOUHSC_01219	274
gene-SAOUHSC_01220	CP000253.1	1170355	1171599	+	1245	SAOUHSC_01220	254
gene-SAOUHSC_01221	CP000253.1	1171904	1172644	+	741	SAOUHSC_01221	48
gene-SAOUHSC_01222	CP000253.1	1172818	1174893	+	2076	SAOUHSC_01222	3251
gene-SAOUHSC_01223	CP000253.1	1175049	1176356	+	1308	SAOUHSC_01223	3391
gene-SAOUHSC_01224	CP000253.1	1176773	1177669	+	897	SAOUHSC_01224	437
gene-SAOUHSC_01225	CP000253.1	1177666	1178211	+	546	SAOUHSC_01225	518
gene-SAOUHSC_01226	CP000253.1	1178277	1179680	+	1404	SAOUHSC_01226	1535
gene-SAOUHSC_01228	CP000253.1	1179705	1180478	+	774	SAOUHSC_01228	841
gene-SAOUHSC_01230	CP000253.1	1180529	1180621	+	93	SAOUHSC_01230	7
gene-SAOUHSC_01232	CP000253.1	1180857	1181588	+	732	SAOUHSC_01232	49106
gene-SAOUHSC_01233	CP000253.1	1181622	1181735	+	114	SAOUHSC_01233	2513
gene-SAOUHSC_01234	CP000253.1	1181770	1182651	+	882	SAOUHSC_01234	23601
gene-SAOUHSC_01235	CP000253.1	1182788	1183510	+	723	SAOUHSC_01235	539
gene-SAOUHSC_01236	CP000253.1	1183529	1184083	+	555	SAOUHSC_01236	1066
gene-SAOUHSC_01237	CP000253.1	1184456	1185226	+	771	SAOUHSC_01237	303
gene-SAOUHSC_01238	CP000253.1	1185233	1186015	+	783	SAOUHSC_01238	354
gene-SAOUHSC_01239	CP000253.1	1186354	1187538	+	1185	SAOUHSC_01239	845
gene-SAOUHSC_01240	CP000253.1	1187558	1189261	+	1704	SAOUHSC_01240	2157
gene-SAOUHSC_01241	CP000253.1	1189525	1193835	+	4311	SAOUHSC_01241	5860
gene-SAOUHSC_01242	CP000253.1	1194125	1194592	+	468	SAOUHSC_01242	1020
gene-SAOUHSC_01243	CP000253.1	1194613	1195788	+	1176	SAOUHSC_01243	2358
gene-SAOUHSC_01244	CP000253.1	1195809	1196093	+	285	SAOUHSC_01244	548
gene-SAOUHSC_01245	CP000253.1	1196090	1196407	+	318	SAOUHSC_01245	600
gene-SAOUHSC_01246	CP000253.1	1196412	1198529	+	2118	SAOUHSC_01246	7674
gene-SAOUHSC_01247	CP000253.1	1198915	1199265	+	351	SAOUHSC_01247	1302
gene-SAOUHSC_01248	CP000253.1	1199434	1200351	+	918	SAOUHSC_01248	247
gene-SAOUHSC_01249	CP000253.1	1200366	1201337	+	972	SAOUHSC_01249	640
gene-SAOUHSC_01250	CP000253.1	1201452	1201721	+	270	SAOUHSC_01250	16040
gene-SAOUHSC_01251	CP000253.1	1202091	1204187	+	2097	SAOUHSC_01251	5312
gene-SAOUHSC_01252	CP000253.1	1204525	1206096	+	1572	SAOUHSC_01252	5031
gene-SAOUHSC_01253	CP000253.1	1206478	1208721	+	2244	SAOUHSC_01253	1530
gene-SAOUHSC_01254	CP000253.1	1208726	1209439	+	714	SAOUHSC_01254	264
gene-SAOUHSC_01255	CP000253.1	1209470	1210735	+	1266	SAOUHSC_01255	190
gene-SAOUHSC_01256	CP000253.1	1210735	1212021	+	1287	SAOUHSC_01256	374
gene-SAOUHSC_01257	CP000253.1	1212021	1212725	+	705	SAOUHSC_01257	285
gene-SAOUHSC_01258	CP000253.1	1212830	1213657	+	828	SAOUHSC_01258	922
gene-SAOUHSC_01259	CP000253.1	1213676	1214068	+	393	SAOUHSC_01259	520
gene-SAOUHSC_01260	CP000253.1	1214102	1214680	+	579	SAOUHSC_01260	702
gene-SAOUHSC_01261	CP000253.1	1214907	1216058	+	1152	SAOUHSC_01261	370
gene-SAOUHSC_01262	CP000253.1	1216298	1217266	+	969	SAOUHSC_01262	10987
gene-SAOUHSC_01263	CP000253.1	1217620	1219179	+	1560	SAOUHSC_01263	21609
gene-SAOUHSC_01264	CP000253.1	1219476	1219691	-	216	SAOUHSC_01264	120
gene-SAOUHSC_01265	CP000253.1	1219865	1220662	+	798	SAOUHSC_01265	353
gene-SAOUHSC_01266	CP000253.1	1220802	1222562	+	1761	SAOUHSC_01266	1330
gene-SAOUHSC_01267	CP000253.1	1222563	1223429	+	867	SAOUHSC_01267	881
gene-SAOUHSC_01268	CP000253.1	1223523	1223816	+	294	SAOUHSC_01268	33
gene-SAOUHSC_01269	CP000253.1	1223950	1225494	+	1545	SAOUHSC_01269	1656
gene-SAOUHSC_01270	CP000253.1	1225495	1225860	+	366	SAOUHSC_01270	796
gene-SAOUHSC_01271	CP000253.1	1225887	1226378	+	492	SAOUHSC_01271	858
gene-SAOUHSC_01272	CP000253.1	1226777	1229299	+	2523	SAOUHSC_01272	603
gene-SAOUHSC_01273	CP000253.1	1229312	1231321	+	2010	SAOUHSC_01273	679
gene-SAOUHSC_01274	CP000253.1	1231327	1231869	+	543	SAOUHSC_01274	266
gene-SAOUHSC_01275	CP000253.1	1232334	1233152	+	819	SAOUHSC_01275	537
gene-SAOUHSC_01276	CP000253.1	1233281	1234777	+	1497	SAOUHSC_01276	635
gene-SAOUHSC_01278	CP000253.1	1234935	1236608	+	1674	SAOUHSC_01278	428
gene-SAOUHSC_01279	CP000253.1	1236758	1237672	+	915	SAOUHSC_01279	63
gene-SAOUHSC_01280	CP000253.1	1237690	1238625	+	936	SAOUHSC_01280	281
gene-SAOUHSC_01281	CP000253.1	1238640	1238873	+	234	SAOUHSC_01281	169
gene-SAOUHSC_01282	CP000253.1	1239095	1239571	-	477	SAOUHSC_01282	211
gene-SAOUHSC_01283	CP000253.1	1239683	1240921	+	1239	SAOUHSC_01283	403
gene-SAOUHSC_01284	CP000253.1	1240940	1242178	+	1239	SAOUHSC_01284	652
gene-SAOUHSC_01285	CP000253.1	1242421	1242789	+	369	SAOUHSC_01285	371
gene-SAOUHSC_01287	CP000253.1	1242808	1244148	+	1341	SAOUHSC_01287	2306
gene-SAOUHSC_01288	CP000253.1	1244641	1244838	+	198	SAOUHSC_01288	15
gene-SAOUHSC_01289	CP000253.1	1245527	1245751	+	225	SAOUHSC_01289	3
gene-SAOUHSC_01290	CP000253.1	1246045	1246251	+	207	SAOUHSC_01290	13
gene-SAOUHSC_01291	CP000253.1	1246952	1247062	+	111	SAOUHSC_01291	1
gene-SAOUHSC_01292	CP000253.1	1247490	1247675	+	186	SAOUHSC_01292	9
gene-SAOUHSC_01293	CP000253.1	1248187	1248291	+	105	SAOUHSC_01293	7
gene-SAOUHSC_01294	CP000253.1	1248246	1248419	+	174	SAOUHSC_01294	3
gene-SAOUHSC_01295	CP000253.1	1248420	1248671	+	252	SAOUHSC_01295	28
gene-SAOUHSC_01296	CP000253.1	1248717	1249301	+	585	SAOUHSC_01296	14
gene-SAOUHSC_01297	CP000253.1	1249422	1249670	+	249	SAOUHSC_01297	1
gene-SAOUHSC_01298	CP000253.1	1249705	1249827	+	123	SAOUHSC_01298	0
gene-SAOUHSC_01299	CP000253.1	1249800	1249901	+	102	SAOUHSC_01299	1
gene-SAOUHSC_01300	CP000253.1	1249947	1250213	+	267	SAOUHSC_01300	3
gene-SAOUHSC_01301	CP000253.1	1250210	1250347	+	138	SAOUHSC_01301	24
gene-SAOUHSC_01302	CP000253.1	1250550	1250684	+	135	SAOUHSC_01302	19
gene-SAOUHSC_01303	CP000253.1	1250775	1251065	+	291	SAOUHSC_01303	16
gene-SAOUHSC_01304	CP000253.1	1251076	1251270	+	195	SAOUHSC_01304	58
gene-SAOUHSC_01305	CP000253.1	1251320	1251661	+	342	SAOUHSC_01305	22
gene-SAOUHSC_01306	CP000253.1	1251668	1251859	+	192	SAOUHSC_01306	7
gene-SAOUHSC_01307	CP000253.1	1252408	1253433	-	1026	SAOUHSC_01307	272
gene-SAOUHSC_01309	CP000253.1	1253699	1254025	-	327	SAOUHSC_01309	8
gene-SAOUHSC_01310	CP000253.1	1253958	1255439	+	1482	SAOUHSC_01310	189
gene-SAOUHSC_01311	CP000253.1	1255614	1256522	+	909	SAOUHSC_01311	14
gene-SAOUHSC_01312	CP000253.1	1256491	1257222	+	732	SAOUHSC_01312	23
gene-SAOUHSC_01313	CP000253.1	1257226	1258317	+	1092	SAOUHSC_01313	238
gene-SAOUHSC_01314	CP000253.1	1258314	1258916	+	603	SAOUHSC_01314	314
gene-SAOUHSC_01315	CP000253.1	1259029	1259217	-	189	SAOUHSC_01315	11
gene-SAOUHSC_01316	CP000253.1	1259356	1259889	+	534	SAOUHSC_01316	152
gene-SAOUHSC_01317	CP000253.1	1260032	1260886	-	855	SAOUHSC_01317	490
gene-SAOUHSC_01318	CP000253.1	1261217	1261792	+	576	SAOUHSC_01318	302
gene-SAOUHSC_01319	CP000253.1	1261846	1263228	-	1383	SAOUHSC_01319	637
gene-SAOUHSC_01320	CP000253.1	1263419	1264699	+	1281	SAOUHSC_01320	2756
gene-SAOUHSC_01321	CP000253.1	1264705	1265766	+	1062	SAOUHSC_01321	3099
gene-SAOUHSC_01322	CP000253.1	1265768	1266682	+	915	SAOUHSC_01322	1756
gene-SAOUHSC_01323	CP000253.1	1266740	1267543	+	804	SAOUHSC_01323	1717
gene-SAOUHSC_01324	CP000253.1	1267836	1268150	-	315	SAOUHSC_01324	196
gene-SAOUHSC_01325	CP000253.1	1268125	1268229	-	105	SAOUHSC_01325	1
gene-SAOUHSC_01326	CP000253.1	1268368	1269822	-	1455	SAOUHSC_01326	1029
gene-SAOUHSC_01327	CP000253.1	1270122	1271543	+	1422	SAOUHSC_01327	3593
gene-SAOUHSC_01328	CP000253.1	1271634	1271783	+	150	SAOUHSC_01328	3142
