# Program:featureCounts v2.0.6; Command:"featureCounts" "--extraAttributes" "Name" "-t" "gene" "-g" "ID" "-F" "GTF" "-T" "16" "-a" "reference.gff" "-o" "countsSRR10379724.txt" "SRR10379724_trimmed.bam" 
Geneid	Chr	Start	End	Strand	Length	Name	SRR10379724_trimmed.bam
gene-SAOUHSC_01058	CP000253.1	1023662	1025509	+	1848	SAOUHSC_01058	13590
gene-SAOUHSC_01060	CP000253.1	1025649	1025816	-	168	SAOUHSC_01060	1038
gene-SAOUHSC_01061	CP000253.1	1025818	1026300	-	483	SAOUHSC_01061	2407
gene-SAOUHSC_01062	CP000253.1	1026441	1026716	+	276	SAOUHSC_01062	6244
gene-SAOUHSC_01063	CP000253.1	1027030	1028256	+	1227	SAOUHSC_01063	5843
gene-SAOUHSC_01064	CP000253.1	1028810	1032262	+	3453	SAOUHSC_01064	50057
gene-SAOUHSC_01065	CP000253.1	1032402	1033472	-	1071	SAOUHSC_01065	7107
gene-SAOUHSC_01066	CP000253.1	1033753	1034664	+	912	SAOUHSC_01066	9065
gene-SAOUHSC_01067	CP000253.1	1034689	1035150	+	462	SAOUHSC_01067	6099
gene-SAOUHSC_01068	CP000253.1	1035362	1035565	+	204	SAOUHSC_01068	226
gene-SAOUHSC_01069	CP000253.1	1035693	1036514	+	822	SAOUHSC_01069	4733
gene-SAOUHSC_01070	CP000253.1	1036530	1036964	+	435	SAOUHSC_01070	2166
gene-SAOUHSC_01071	CP000253.1	1037027	1037953	-	927	SAOUHSC_01071	2219
gene-SAOUHSC_01072	CP000253.1	1038192	1038446	+	255	SAOUHSC_01072	952
gene-SAOUHSC_01073	CP000253.1	1038449	1038838	-	390	SAOUHSC_01073	904
gene-SAOUHSC_01074	CP000253.1	1038980	1039450	+	471	SAOUHSC_01074	1001
gene-SAOUHSC_01075	CP000253.1	1039452	1039934	+	483	SAOUHSC_01075	1743
gene-SAOUHSC_01076	CP000253.1	1039996	1041135	-	1140	SAOUHSC_01076	1259
gene-SAOUHSC_01077	CP000253.1	1041262	1041819	+	558	SAOUHSC_01077	18977
gene-SAOUHSC_A01041	CP000253.1	1041731	1041955	-	225	SAOUHSC_A01041	778
gene-SAOUHSC_01078	CP000253.1	1041899	1042030	+	132	SAOUHSC_01078	1840
gene-SAOUHSC_01079	CP000253.1	1042227	1044164	-	1938	SAOUHSC_01079	484
gene-SAOUHSC_01081	CP000253.1	1044368	1045420	-	1053	SAOUHSC_01081	1518
gene-SAOUHSC_01082	CP000253.1	1045629	1046312	+	684	SAOUHSC_01082	347
gene-SAOUHSC_01084	CP000253.1	1046312	1047388	+	1077	SAOUHSC_01084	326
gene-SAOUHSC_01085	CP000253.1	1047415	1048263	+	849	SAOUHSC_01085	188
gene-SAOUHSC_01086	CP000253.1	1048276	1049052	+	777	SAOUHSC_01086	104
gene-SAOUHSC_01087	CP000253.1	1048947	1049240	+	294	SAOUHSC_01087	42
gene-SAOUHSC_01088	CP000253.1	1049302	1050036	+	735	SAOUHSC_01088	71
gene-SAOUHSC_01089	CP000253.1	1050055	1050378	+	324	SAOUHSC_01089	50
gene-SAOUHSC_01090	CP000253.1	1050415	1050522	+	108	SAOUHSC_01090	7
gene-SAOUHSC_01091	CP000253.1	1050762	1051502	+	741	SAOUHSC_01091	4247
gene-SAOUHSC_01092	CP000253.1	1051883	1052941	+	1059	SAOUHSC_01092	1307
gene-SAOUHSC_01093	CP000253.1	1052941	1055343	+	2403	SAOUHSC_01093	7433
gene-SAOUHSC_01095	CP000253.1	1055514	1056452	-	939	SAOUHSC_01095	895
gene-SAOUHSC_01096	CP000253.1	1056822	1057082	+	261	SAOUHSC_01096	1596
gene-SAOUHSC_01097	CP000253.1	1057090	1057611	+	522	SAOUHSC_01097	2037
gene-SAOUHSC_01098	CP000253.1	1057684	1059396	+	1713	SAOUHSC_01098	4057
gene-SAOUHSC_01099	CP000253.1	1059406	1061754	+	2349	SAOUHSC_01099	8407
gene-SAOUHSC_01100	CP000253.1	1061927	1062241	+	315	SAOUHSC_01100	14946
gene-SAOUHSC_01101	CP000253.1	1062304	1062399	-	96	SAOUHSC_01101	151
gene-SAOUHSC_01102	CP000253.1	1062634	1064346	+	1713	SAOUHSC_01102	6080
gene-SAOUHSC_01103	CP000253.1	1064670	1065284	+	615	SAOUHSC_01103	11953
gene-SAOUHSC_01104	CP000253.1	1065336	1067102	+	1767	SAOUHSC_01104	46634
gene-SAOUHSC_01105	CP000253.1	1067102	1067917	+	816	SAOUHSC_01105	28299
gene-SAOUHSC_01106	CP000253.1	1068153	1068953	+	801	SAOUHSC_01106	6967
gene-SAOUHSC_01107	CP000253.1	1068965	1069552	+	588	SAOUHSC_01107	4051
gene-SAOUHSC_01108	CP000253.1	1069545	1070048	+	504	SAOUHSC_01108	4398
gene-SAOUHSC_01109	CP000253.1	1070176	1070343	+	168	SAOUHSC_01109	4
gene-SAOUHSC_01110	CP000253.1	1070537	1070866	+	330	SAOUHSC_01110	19767
gene-SAOUHSC_01111	CP000253.1	1071183	1071275	-	93	SAOUHSC_01111	5
gene-SAOUHSC_01112	CP000253.1	1071235	1071636	-	402	SAOUHSC_01112	1268
gene-SAOUHSC_01113	CP000253.1	1072308	1072814	+	507	SAOUHSC_01113	492
gene-SAOUHSC_01114	CP000253.1	1073073	1073570	+	498	SAOUHSC_01114	8562
gene-SAOUHSC_01115	CP000253.1	1073724	1074074	+	351	SAOUHSC_01115	5491
gene-SAOUHSC_01118	CP000253.1	1074500	1074745	+	246	SAOUHSC_01118	611
gene-SAOUHSC_A01079	CP000253.1	1074797	1074952	+	156	SAOUHSC_A01079	34
gene-SAOUHSC_01119	CP000253.1	1074896	1075081	-	186	SAOUHSC_01119	311
gene-SAOUHSC_A01081	CP000253.1	1075291	1075509	-	219	SAOUHSC_A01081	296
gene-SAOUHSC_01120	CP000253.1	1075703	1075936	-	234	SAOUHSC_01120	1727
gene-SAOUHSC_01121	CP000253.1	1076413	1077372	-	960	SAOUHSC_01121	30891
gene-SAOUHSC_01122	CP000253.1	1078045	1078191	+	147	SAOUHSC_01122	2
gene-SAOUHSC_01123	CP000253.1	1078148	1078372	+	225	SAOUHSC_01123	597
gene-SAOUHSC_01124	CP000253.1	1078816	1079532	-	717	SAOUHSC_01124	393
gene-SAOUHSC_01125	CP000253.1	1079640	1080365	-	726	SAOUHSC_01125	278
gene-SAOUHSC_01127	CP000253.1	1080460	1081185	-	726	SAOUHSC_01127	321
gene-SAOUHSC_01128	CP000253.1	1081623	1082624	+	1002	SAOUHSC_01128	365
gene-SAOUHSC_01129	CP000253.1	1082647	1083579	+	933	SAOUHSC_01129	534
gene-SAOUHSC_01130	CP000253.1	1083817	1085307	+	1491	SAOUHSC_01130	2619
gene-SAOUHSC_01131	CP000253.1	1085615	1085842	+	228	SAOUHSC_01131	1243
gene-SAOUHSC_01133	CP000253.1	1086147	1087094	-	948	SAOUHSC_01133	1516
gene-SAOUHSC_01134	CP000253.1	1087343	1087531	+	189	SAOUHSC_01134	188
gene-SAOUHSC_T0006	CP000253.1	1088006	1088079	-	74	SAOUHSC_T0006	463
gene-SAOUHSC_01135	CP000253.1	1088443	1088577	+	135	SAOUHSC_01135	1271
gene-SAOUHSC_01136	CP000253.1	1088634	1088768	+	135	SAOUHSC_01136	2135
gene-SAOUHSC_01137	CP000253.1	1088892	1089587	+	696	SAOUHSC_01137	1012
gene-SAOUHSC_01138	CP000253.1	1089696	1090136	-	441	SAOUHSC_01138	4507
gene-SAOUHSC_01139	CP000253.1	1090331	1090558	+	228	SAOUHSC_01139	653
gene-SAOUHSC_01140	CP000253.1	1090500	1090661	-	162	SAOUHSC_01140	579
gene-SAOUHSC_01141	CP000253.1	1090750	1091952	+	1203	SAOUHSC_01141	6621
gene-SAOUHSC_01142	CP000253.1	1092096	1092527	+	432	SAOUHSC_01142	32266
gene-SAOUHSC_01143	CP000253.1	1092564	1093478	+	915	SAOUHSC_01143	38598
gene-SAOUHSC_01144	CP000253.1	1093492	1093893	+	402	SAOUHSC_01144	6950
gene-SAOUHSC_01145	CP000253.1	1093874	1096108	+	2235	SAOUHSC_01145	18087
gene-SAOUHSC_01146	CP000253.1	1096400	1097365	+	966	SAOUHSC_01146	2184
gene-SAOUHSC_01147	CP000253.1	1097367	1098716	+	1350	SAOUHSC_01147	5557
gene-SAOUHSC_01148	CP000253.1	1098732	1100051	+	1320	SAOUHSC_01148	9617
gene-SAOUHSC_01149	CP000253.1	1100157	1101569	+	1413	SAOUHSC_01149	49693
gene-SAOUHSC_01150	CP000253.1	1101602	1102774	+	1173	SAOUHSC_01150	83374
gene-SAOUHSC_01152	CP000253.1	1103160	1103825	+	666	SAOUHSC_01152	2725
gene-SAOUHSC_01153	CP000253.1	1103849	1104517	+	669	SAOUHSC_01153	17389
gene-SAOUHSC_01154	CP000253.1	1104514	1105077	+	564	SAOUHSC_01154	20108
gene-SAOUHSC_01155	CP000253.1	1105089	1105379	+	291	SAOUHSC_01155	6019
gene-SAOUHSC_01156	CP000253.1	1105462	1106268	+	807	SAOUHSC_01156	5178
gene-SAOUHSC_01158	CP000253.1	1106292	1106909	+	618	SAOUHSC_01158	19078
gene-SAOUHSC_01159	CP000253.1	1107130	1109883	+	2754	SAOUHSC_01159	7328
gene-SAOUHSC_01160	CP000253.1	1110173	1110970	+	798	SAOUHSC_01160	1814
gene-SAOUHSC_01161	CP000253.1	1111031	1111240	-	210	SAOUHSC_01161	282
gene-SAOUHSC_01162	CP000253.1	1111794	1112285	+	492	SAOUHSC_01162	1258
gene-SAOUHSC_01163	CP000253.1	1112285	1113202	+	918	SAOUHSC_01163	5815
gene-SAOUHSC_01164	CP000253.1	1113602	1114129	+	528	SAOUHSC_01164	1801
gene-SAOUHSC_01165	CP000253.1	1114347	1115654	+	1308	SAOUHSC_01165	6881
gene-SAOUHSC_01166	CP000253.1	1115682	1116563	+	882	SAOUHSC_01166	11244
gene-SAOUHSC_01168	CP000253.1	1116581	1117855	+	1275	SAOUHSC_01168	16664
gene-SAOUHSC_01169	CP000253.1	1117857	1118957	+	1101	SAOUHSC_01169	12835
gene-SAOUHSC_01170	CP000253.1	1118950	1122123	+	3174	SAOUHSC_01170	33213
gene-SAOUHSC_01171	CP000253.1	1122233	1122925	+	693	SAOUHSC_01171	4818
gene-SAOUHSC_01172	CP000253.1	1122925	1123536	+	612	SAOUHSC_01172	3893
gene-SAOUHSC_01173	CP000253.1	1123566	1123778	+	213	SAOUHSC_01173	2354
gene-SAOUHSC_01174	CP000253.1	1124215	1124616	+	402	SAOUHSC_01174	2500
gene-SAOUHSC_01175	CP000253.1	1124879	1126576	-	1698	SAOUHSC_01175	7361
gene-SAOUHSC_01176	CP000253.1	1126851	1127474	+	624	SAOUHSC_01176	17933
gene-SAOUHSC_01177	CP000253.1	1127474	1127692	+	219	SAOUHSC_01177	5344
gene-SAOUHSC_01178	CP000253.1	1127908	1129107	+	1200	SAOUHSC_01178	2808
gene-SAOUHSC_01179	CP000253.1	1129107	1131515	+	2409	SAOUHSC_01179	5733
gene-SAOUHSC_01180	CP000253.1	1132021	1132974	+	954	SAOUHSC_01180	479
gene-SAOUHSC_01181	CP000253.1	1133137	1133415	-	279	SAOUHSC_01181	12159
gene-SAOUHSC_01182	CP000253.1	1133639	1134127	+	489	SAOUHSC_01182	1595
gene-SAOUHSC_01183	CP000253.1	1134120	1135055	+	936	SAOUHSC_01183	4069
gene-SAOUHSC_01184	CP000253.1	1135052	1136359	+	1308	SAOUHSC_01184	5561
gene-SAOUHSC_01185	CP000253.1	1136362	1137456	+	1095	SAOUHSC_01185	6263
gene-SAOUHSC_01186	CP000253.1	1137463	1138206	+	744	SAOUHSC_01186	3390
gene-SAOUHSC_01187	CP000253.1	1138203	1140197	+	1995	SAOUHSC_01187	10798
gene-SAOUHSC_01188	CP000253.1	1140443	1141300	+	858	SAOUHSC_01188	2936
gene-SAOUHSC_01189	CP000253.1	1141301	1141945	+	645	SAOUHSC_01189	2317
gene-SAOUHSC_01190	CP000253.1	1141952	1142593	+	642	SAOUHSC_01190	2662
gene-SAOUHSC_01191	CP000253.1	1142974	1143162	-	189	SAOUHSC_01191	123629
gene-SAOUHSC_01192	CP000253.1	1143605	1143979	+	375	SAOUHSC_01192	3040
gene-SAOUHSC_01193	CP000253.1	1143994	1145640	+	1647	SAOUHSC_01193	12786
gene-SAOUHSC_01194	CP000253.1	1145830	1147890	+	2061	SAOUHSC_01194	6898
gene-SAOUHSC_01196	CP000253.1	1148093	1148665	+	573	SAOUHSC_01196	9514
gene-SAOUHSC_01197	CP000253.1	1148670	1149656	+	987	SAOUHSC_01197	17682
gene-SAOUHSC_01198	CP000253.1	1149649	1150575	+	927	SAOUHSC_01198	19430
gene-SAOUHSC_01199	CP000253.1	1150568	1151302	+	735	SAOUHSC_01199	20678
gene-SAOUHSC_01200	CP000253.1	1151425	1151523	-	99	SAOUHSC_01200	2270
gene-SAOUHSC_01201	CP000253.1	1151545	1151778	+	234	SAOUHSC_01201	25668
gene-SAOUHSC_01203	CP000253.1	1151894	1152625	+	732	SAOUHSC_01203	1256
gene-SAOUHSC_01204	CP000253.1	1152772	1156338	+	3567	SAOUHSC_01204	5255
gene-SAOUHSC_01205	CP000253.1	1156338	1157588	+	1251	SAOUHSC_01205	2521
gene-SAOUHSC_01206	CP000253.1	1157575	1157907	+	333	SAOUHSC_01206	892
gene-SAOUHSC_01207	CP000253.1	1157933	1159300	+	1368	SAOUHSC_01207	11280
gene-SAOUHSC_01208	CP000253.1	1159735	1160010	+	276	SAOUHSC_01208	4043
gene-SAOUHSC_01209	CP000253.1	1160198	1160701	+	504	SAOUHSC_01209	571
gene-SAOUHSC_01210	CP000253.1	1160701	1161438	+	738	SAOUHSC_01210	1238
gene-SAOUHSC_01211	CP000253.1	1161541	1161891	+	351	SAOUHSC_01211	50355
gene-SAOUHSC_01212	CP000253.1	1162045	1162206	+	162	SAOUHSC_01212	28
gene-SAOUHSC_01213	CP000253.1	1162135	1164741	-	2607	SAOUHSC_01213	3122
gene-SAOUHSC_01214	CP000253.1	1165142	1166026	+	885	SAOUHSC_01214	1990
gene-SAOUHSC_01215	CP000253.1	1166010	1166777	+	768	SAOUHSC_01215	2201
gene-SAOUHSC_01216	CP000253.1	1166886	1168052	+	1167	SAOUHSC_01216	27141
gene-SAOUHSC_01218	CP000253.1	1168074	1168982	+	909	SAOUHSC_01218	27161
gene-SAOUHSC_01219	CP000253.1	1169209	1170327	+	1119	SAOUHSC_01219	360
gene-SAOUHSC_01220	CP000253.1	1170355	1171599	+	1245	SAOUHSC_01220	361
gene-SAOUHSC_01221	CP000253.1	1171904	1172644	+	741	SAOUHSC_01221	159
gene-SAOUHSC_01222	CP000253.1	1172818	1174893	+	2076	SAOUHSC_01222	20150
gene-SAOUHSC_01223	CP000253.1	1175049	1176356	+	1308	SAOUHSC_01223	14318
gene-SAOUHSC_01224	CP000253.1	1176773	1177669	+	897	SAOUHSC_01224	6431
gene-SAOUHSC_01225	CP000253.1	1177666	1178211	+	546	SAOUHSC_01225	6076
gene-SAOUHSC_01226	CP000253.1	1178277	1179680	+	1404	SAOUHSC_01226	16940
gene-SAOUHSC_01228	CP000253.1	1179705	1180478	+	774	SAOUHSC_01228	12421
gene-SAOUHSC_01230	CP000253.1	1180529	1180621	+	93	SAOUHSC_01230	53
gene-SAOUHSC_01232	CP000253.1	1180857	1181588	+	732	SAOUHSC_01232	32563
gene-SAOUHSC_01233	CP000253.1	1181622	1181735	+	114	SAOUHSC_01233	1941
gene-SAOUHSC_01234	CP000253.1	1181770	1182651	+	882	SAOUHSC_01234	32690
gene-SAOUHSC_01235	CP000253.1	1182788	1183510	+	723	SAOUHSC_01235	2147
gene-SAOUHSC_01236	CP000253.1	1183529	1184083	+	555	SAOUHSC_01236	3781
gene-SAOUHSC_01237	CP000253.1	1184456	1185226	+	771	SAOUHSC_01237	2337
gene-SAOUHSC_01238	CP000253.1	1185233	1186015	+	783	SAOUHSC_01238	1950
gene-SAOUHSC_01239	CP000253.1	1186354	1187538	+	1185	SAOUHSC_01239	6137
gene-SAOUHSC_01240	CP000253.1	1187558	1189261	+	1704	SAOUHSC_01240	16509
gene-SAOUHSC_01241	CP000253.1	1189525	1193835	+	4311	SAOUHSC_01241	17305
gene-SAOUHSC_01242	CP000253.1	1194125	1194592	+	468	SAOUHSC_01242	2476
gene-SAOUHSC_01243	CP000253.1	1194613	1195788	+	1176	SAOUHSC_01243	6397
gene-SAOUHSC_01244	CP000253.1	1195809	1196093	+	285	SAOUHSC_01244	1458
gene-SAOUHSC_01245	CP000253.1	1196090	1196407	+	318	SAOUHSC_01245	1677
gene-SAOUHSC_01246	CP000253.1	1196412	1198529	+	2118	SAOUHSC_01246	27723
gene-SAOUHSC_01247	CP000253.1	1198915	1199265	+	351	SAOUHSC_01247	4835
gene-SAOUHSC_01248	CP000253.1	1199434	1200351	+	918	SAOUHSC_01248	2674
gene-SAOUHSC_01249	CP000253.1	1200366	1201337	+	972	SAOUHSC_01249	6380
gene-SAOUHSC_01250	CP000253.1	1201452	1201721	+	270	SAOUHSC_01250	36285
gene-SAOUHSC_01251	CP000253.1	1202091	1204187	+	2097	SAOUHSC_01251	31208
gene-SAOUHSC_01252	CP000253.1	1204525	1206096	+	1572	SAOUHSC_01252	24607
gene-SAOUHSC_01253	CP000253.1	1206478	1208721	+	2244	SAOUHSC_01253	14046
gene-SAOUHSC_01254	CP000253.1	1208726	1209439	+	714	SAOUHSC_01254	2805
gene-SAOUHSC_01255	CP000253.1	1209470	1210735	+	1266	SAOUHSC_01255	591
gene-SAOUHSC_01256	CP000253.1	1210735	1212021	+	1287	SAOUHSC_01256	1332
gene-SAOUHSC_01257	CP000253.1	1212021	1212725	+	705	SAOUHSC_01257	1156
gene-SAOUHSC_01258	CP000253.1	1212830	1213657	+	828	SAOUHSC_01258	4973
gene-SAOUHSC_01259	CP000253.1	1213676	1214068	+	393	SAOUHSC_01259	2890
gene-SAOUHSC_01260	CP000253.1	1214102	1214680	+	579	SAOUHSC_01260	3648
gene-SAOUHSC_01261	CP000253.1	1214907	1216058	+	1152	SAOUHSC_01261	3155
gene-SAOUHSC_01262	CP000253.1	1216298	1217266	+	969	SAOUHSC_01262	43400
gene-SAOUHSC_01263	CP000253.1	1217620	1219179	+	1560	SAOUHSC_01263	63668
gene-SAOUHSC_01264	CP000253.1	1219476	1219691	-	216	SAOUHSC_01264	1311
gene-SAOUHSC_01265	CP000253.1	1219865	1220662	+	798	SAOUHSC_01265	5212
gene-SAOUHSC_01266	CP000253.1	1220802	1222562	+	1761	SAOUHSC_01266	8427
gene-SAOUHSC_01267	CP000253.1	1222563	1223429	+	867	SAOUHSC_01267	5592
gene-SAOUHSC_01268	CP000253.1	1223523	1223816	+	294	SAOUHSC_01268	546
gene-SAOUHSC_01269	CP000253.1	1223950	1225494	+	1545	SAOUHSC_01269	9452
gene-SAOUHSC_01270	CP000253.1	1225495	1225860	+	366	SAOUHSC_01270	3194
gene-SAOUHSC_01271	CP000253.1	1225887	1226378	+	492	SAOUHSC_01271	3455
gene-SAOUHSC_01272	CP000253.1	1226777	1229299	+	2523	SAOUHSC_01272	4743
gene-SAOUHSC_01273	CP000253.1	1229312	1231321	+	2010	SAOUHSC_01273	4315
gene-SAOUHSC_01274	CP000253.1	1231327	1231869	+	543	SAOUHSC_01274	1289
gene-SAOUHSC_01275	CP000253.1	1232334	1233152	+	819	SAOUHSC_01275	26446
gene-SAOUHSC_01276	CP000253.1	1233281	1234777	+	1497	SAOUHSC_01276	12041
gene-SAOUHSC_01278	CP000253.1	1234935	1236608	+	1674	SAOUHSC_01278	58900
gene-SAOUHSC_01279	CP000253.1	1236758	1237672	+	915	SAOUHSC_01279	1566
gene-SAOUHSC_01280	CP000253.1	1237690	1238625	+	936	SAOUHSC_01280	2351
gene-SAOUHSC_01281	CP000253.1	1238640	1238873	+	234	SAOUHSC_01281	1249
gene-SAOUHSC_01282	CP000253.1	1239095	1239571	-	477	SAOUHSC_01282	3203
gene-SAOUHSC_01283	CP000253.1	1239683	1240921	+	1239	SAOUHSC_01283	1785
gene-SAOUHSC_01284	CP000253.1	1240940	1242178	+	1239	SAOUHSC_01284	2317
gene-SAOUHSC_01285	CP000253.1	1242421	1242789	+	369	SAOUHSC_01285	8505
gene-SAOUHSC_01287	CP000253.1	1242808	1244148	+	1341	SAOUHSC_01287	44687
gene-SAOUHSC_01288	CP000253.1	1244641	1244838	+	198	SAOUHSC_01288	115
gene-SAOUHSC_01289	CP000253.1	1245527	1245751	+	225	SAOUHSC_01289	8
gene-SAOUHSC_01290	CP000253.1	1246045	1246251	+	207	SAOUHSC_01290	113
gene-SAOUHSC_01291	CP000253.1	1246952	1247062	+	111	SAOUHSC_01291	25
gene-SAOUHSC_01292	CP000253.1	1247490	1247675	+	186	SAOUHSC_01292	68
gene-SAOUHSC_01293	CP000253.1	1248187	1248291	+	105	SAOUHSC_01293	19
gene-SAOUHSC_01294	CP000253.1	1248246	1248419	+	174	SAOUHSC_01294	9
gene-SAOUHSC_01295	CP000253.1	1248420	1248671	+	252	SAOUHSC_01295	181
gene-SAOUHSC_01296	CP000253.1	1248717	1249301	+	585	SAOUHSC_01296	121
gene-SAOUHSC_01297	CP000253.1	1249422	1249670	+	249	SAOUHSC_01297	83
gene-SAOUHSC_01298	CP000253.1	1249705	1249827	+	123	SAOUHSC_01298	0
gene-SAOUHSC_01299	CP000253.1	1249800	1249901	+	102	SAOUHSC_01299	3
gene-SAOUHSC_01300	CP000253.1	1249947	1250213	+	267	SAOUHSC_01300	15
gene-SAOUHSC_01301	CP000253.1	1250210	1250347	+	138	SAOUHSC_01301	267
gene-SAOUHSC_01302	CP000253.1	1250550	1250684	+	135	SAOUHSC_01302	160
gene-SAOUHSC_01303	CP000253.1	1250775	1251065	+	291	SAOUHSC_01303	235
gene-SAOUHSC_01304	CP000253.1	1251076	1251270	+	195	SAOUHSC_01304	633
gene-SAOUHSC_01305	CP000253.1	1251320	1251661	+	342	SAOUHSC_01305	278
gene-SAOUHSC_01306	CP000253.1	1251668	1251859	+	192	SAOUHSC_01306	69
gene-SAOUHSC_01307	CP000253.1	1252408	1253433	-	1026	SAOUHSC_01307	924
gene-SAOUHSC_01309	CP000253.1	1253699	1254025	-	327	SAOUHSC_01309	221
gene-SAOUHSC_01310	CP000253.1	1253958	1255439	+	1482	SAOUHSC_01310	4549
gene-SAOUHSC_01311	CP000253.1	1255614	1256522	+	909	SAOUHSC_01311	99
gene-SAOUHSC_01312	CP000253.1	1256491	1257222	+	732	SAOUHSC_01312	170
gene-SAOUHSC_01313	CP000253.1	1257226	1258317	+	1092	SAOUHSC_01313	695
gene-SAOUHSC_01314	CP000253.1	1258314	1258916	+	603	SAOUHSC_01314	863
gene-SAOUHSC_01315	CP000253.1	1259029	1259217	-	189	SAOUHSC_01315	78
gene-SAOUHSC_01316	CP000253.1	1259356	1259889	+	534	SAOUHSC_01316	479
gene-SAOUHSC_01317	CP000253.1	1260032	1260886	-	855	SAOUHSC_01317	4832
gene-SAOUHSC_01318	CP000253.1	1261217	1261792	+	576	SAOUHSC_01318	2459
gene-SAOUHSC_01319	CP000253.1	1261846	1263228	-	1383	SAOUHSC_01319	12883
gene-SAOUHSC_01320	CP000253.1	1263419	1264699	+	1281	SAOUHSC_01320	42896
gene-SAOUHSC_01321	CP000253.1	1264705	1265766	+	1062	SAOUHSC_01321	38279
gene-SAOUHSC_01322	CP000253.1	1265768	1266682	+	915	SAOUHSC_01322	31133
gene-SAOUHSC_01323	CP000253.1	1266740	1267543	+	804	SAOUHSC_01323	27869
gene-SAOUHSC_01324	CP000253.1	1267836	1268150	-	315	SAOUHSC_01324	2372
gene-SAOUHSC_01325	CP000253.1	1268125	1268229	-	105	SAOUHSC_01325	1
gene-SAOUHSC_01326	CP000253.1	1268368	1269822	-	1455	SAOUHSC_01326	22783
gene-SAOUHSC_01327	CP000253.1	1270122	1271543	+	1422	SAOUHSC_01327	70758
gene-SAOUHSC_01328	CP000253.1	1271634	1271783	+	150	SAOUHSC_01328	17515
gene-SAOUHSC_01329	CP000253.1	1272237	1272506	+	270	SAOUHSC_01329	892
gene-SAOUHSC_01330	CP000253.1	1272663	1273640	+	978	SAOUHSC_01330	1553
gene-SAOUHSC_01331	CP000253.1	1273637	1273741	-	105	SAOUHSC_01331	38
gene-SAOUHSC_01332	CP000253.1	1273815	1274678	+	864	SAOUHSC_01332	3822
gene-SAOUHSC_01333	CP000253.1	1275058	1275681	-	624	SAOUHSC_01333	27156
gene-SAOUHSC_01334	CP000253.1	1275824	1276057	+	234	SAOUHSC_01334	1938
gene-SAOUHSC_01336	CP000253.1	1276193	1276432	+	240	SAOUHSC_01336	1509
gene-SAOUHSC_01337	CP000253.1	1276664	1278541	+	1878	SAOUHSC_01337	57895
gene-SAOUHSC_01338	CP000253.1	1278774	1279061	+	288	SAOUHSC_01338	4025
gene-SAOUHSC_01339	CP000253.1	1279048	1279146	+	99	SAOUHSC_01339	3
gene-SAOUHSC_01340	CP000253.1	1279279	1279707	+	429	SAOUHSC_01340	1744
gene-SAOUHSC_01341	CP000253.1	1279831	1280952	+	1122	SAOUHSC_01341	474
gene-SAOUHSC_01342	CP000253.1	1280956	1283799	+	2844	SAOUHSC_01342	2301
gene-SAOUHSC_01343	CP000253.1	1283879	1283986	+	108	SAOUHSC_01343	300
gene-SAOUHSC_01344	CP000253.1	1284016	1284504	+	489	SAOUHSC_01344	14588
gene-SAOUHSC_01346	CP000253.1	1284623	1286269	+	1647	SAOUHSC_01346	7636
gene-SAOUHSC_01347	CP000253.1	1287161	1289866	+	2706	SAOUHSC_01347	17583
gene-SAOUHSC_01348	CP000253.1	1290046	1290513	+	468	SAOUHSC_01348	2918
gene-SAOUHSC_01349	CP000253.1	1290720	1291016	-	297	SAOUHSC_01349	2772
gene-SAOUHSC_01350	CP000253.1	1291392	1292000	-	609	SAOUHSC_01350	8431
gene-SAOUHSC_01351	CP000253.1	1292206	1294197	+	1992	SAOUHSC_01351	9206
gene-SAOUHSC_01352	CP000253.1	1294197	1296599	+	2403	SAOUHSC_01352	14198
gene-SAOUHSC_01353	CP000253.1	1296727	1296825	-	99	SAOUHSC_01353	865
gene-SAOUHSC_01354	CP000253.1	1296849	1298309	+	1461	SAOUHSC_01354	13275
gene-SAOUHSC_01356	CP000253.1	1298809	1299660	+	852	SAOUHSC_01356	3522
gene-SAOUHSC_01357	CP000253.1	1299635	1299802	+	168	SAOUHSC_01357	507
gene-SAOUHSC_01358	CP000253.1	1299795	1301003	+	1209	SAOUHSC_01358	13853
gene-SAOUHSC_01359	CP000253.1	1301484	1304006	+	2523	SAOUHSC_01359	28754
gene-SAOUHSC_01360	CP000253.1	1304209	1304718	-	510	SAOUHSC_01360	5312
gene-SAOUHSC_01361	CP000253.1	1304855	1305838	+	984	SAOUHSC_01361	5158
gene-SAOUHSC_01362	CP000253.1	1305926	1306111	-	186	SAOUHSC_01362	2635
gene-SAOUHSC_01363	CP000253.1	1306259	1307521	+	1263	SAOUHSC_01363	2808
gene-SAOUHSC_01364	CP000253.1	1307658	1308749	-	1092	SAOUHSC_01364	5818
gene-SAOUHSC_01365	CP000253.1	1308914	1309945	+	1032	SAOUHSC_01365	4591
gene-SAOUHSC_01366	CP000253.1	1310437	1311843	+	1407	SAOUHSC_01366	570
gene-SAOUHSC_01367	CP000253.1	1311840	1312406	+	567	SAOUHSC_01367	337
gene-SAOUHSC_01368	CP000253.1	1312412	1313410	+	999	SAOUHSC_01368	954
gene-SAOUHSC_01369	CP000253.1	1313412	1314194	+	783	SAOUHSC_01369	420
gene-SAOUHSC_01370	CP000253.1	1314194	1314826	+	633	SAOUHSC_01370	313
